Latitude,Longitude,Voivodeship
50.7940819,15.8315807,Dolnośląskie
50.7973063,16.2519,Dolnośląskie
50.8069405,16.2776115,Dolnośląskie
50.8079459,16.2785684,Dolnośląskie
50.81859,16.2692012,Dolnośląskie
50.820212,16.2794523,Dolnośląskie
50.8209155,15.5278074,Dolnośląskie
50.8276528,16.2787427,Dolnośląskie
50.8281039,15.7933733,Dolnośląskie
50.8340703,15.6824492,Dolnośląskie
50.8387999,16.50786,Dolnośląskie
50.8393965,16.472737,Dolnośląskie
50.8409593,16.5036244,Dolnośląskie
50.8449615,16.4697777,Dolnośląskie
50.8474482,15.6434552,Dolnośląskie
50.8501227,16.4741254,Dolnośląskie
50.8529478,15.5930729,Dolnośląskie
50.8532512,16.3196983,Dolnośląskie
50.8547888,16.5115807,Dolnośląskie
50.8561827,16.4849373,Dolnośląskie
50.861242,16.3222135,Dolnośląskie
50.8633343,15.6593786,Dolnośląskie
50.864175,15.6904092,Dolnośląskie
50.8647609,16.3198735,Dolnośląskie
50.8761789,14.8268665,Dolnośląskie
50.8887146,15.7353228,Dolnośląskie
50.8963905,15.7428044,Dolnośląskie
50.8988989,16.7465266,Dolnośląskie
50.8991576,15.7316636,Dolnośląskie
50.9018784,14.9606607,Dolnośląskie
50.9030249,14.9687622,Dolnośląskie
50.9035501,15.7452747,Dolnośląskie
50.9039157,14.9573902,Dolnośląskie
50.9040317,15.7287472,Dolnośląskie
50.9090403,15.7513569,Dolnośląskie
50.9107695,15.8284228,Dolnośląskie
50.9131356,16.4320188,Dolnośląskie
50.9141962,15.7471263,Dolnośląskie
50.9256206,16.1034653,Dolnośląskie
50.9373146,16.494157,Dolnośląskie
50.939986,16.4971663,Dolnośląskie
50.9439793,17.2855974,Dolnośląskie
50.9462755,17.2971852,Dolnośląskie
50.9473108,15.9251787,Dolnośląskie
50.9506429,17.277855,Dolnośląskie
50.9614586,16.3469432,Dolnośląskie
50.9668065,16.92644,Dolnośląskie
50.967411,16.3455726,Dolnośląskie
50.9715413,15.3811402,Dolnośląskie
50.9761537,16.3643166,Dolnośląskie
50.9827911,17.0368295,Dolnośląskie
51.0120991,15.9003827,Dolnośląskie
51.0256054,17.1536971,Dolnośląskie
51.0270324,17.3318853,Dolnośląskie
51.0279639,15.2633117,Dolnośląskie
51.0304909,16.7613078,Dolnośląskie
51.0309079,17.1228108,Dolnośląskie
51.0315759,15.4196873,Dolnośląskie
51.0349421,17.3397779,Dolnośląskie
51.041878,16.9680613,Dolnośląskie
51.0478745,17.0039222,Dolnośląskie
51.0479362,16.8516081,Dolnośląskie
51.0500597,17.0586029,Dolnośląskie
51.0502327,16.1979993,Dolnośląskie
51.0571224,17.1049825,Dolnośląskie
51.0572131,16.9730423,Dolnośląskie
51.0572277,16.1785116,Dolnośląskie
51.0577406,17.0225271,Dolnośląskie
51.0603818,17.002538,Dolnośląskie
51.0625277,17.0829334,Dolnośląskie
51.063422,17.0325873,Dolnośląskie
51.0697662,16.9985706,Dolnośląskie
51.0750185,17.0044955,Dolnośląskie
51.0768526,16.8916703,Dolnośląskie
51.0809647,16.9554406,Dolnośląskie
51.0825611,17.0420759,Dolnośląskie
51.0826085,17.0468837,Dolnośląskie
51.0827968,16.9684691,Dolnośląskie
51.0848155,17.0105328,Dolnośląskie
51.0852428,17.0363095,Dolnośląskie
51.0878952,17.045206,Dolnośląskie
51.0908191,17.2066463,Dolnośląskie
51.0919409,17.0069293,Dolnośląskie
51.0931498,17.0255507,Dolnośląskie
51.0942113,16.9821077,Dolnośląskie
51.0958295,17.0548475,Dolnośląskie
51.0962826,16.934341,Dolnośląskie
51.096783,17.0362814,Dolnośląskie
51.097908,17.0192381,Dolnośląskie
51.098859,17.0053026,Dolnośląskie
51.0990843,17.0354252,Dolnośląskie
51.0993985,17.0397648,Dolnośląskie
51.1010822,17.1587187,Dolnośląskie
51.1021708,17.1177512,Dolnośląskie
51.1024231,17.0528828,Dolnośląskie
51.1036855,17.0312492,Dolnośląskie
51.1039165,17.0811181,Dolnośląskie
51.1041646,16.9462416,Dolnośląskie
51.1071179,15.5930526,Dolnośląskie
51.1085188,17.0343184,Dolnośląskie
51.1086249,17.038107,Dolnośląskie
51.1103766,15.5841542,Dolnośląskie
51.1107146,17.0253931,Dolnośląskie
51.1109819,17.0569803,Dolnośląskie
51.1114209,15.5756613,Dolnośląskie
51.1120117,16.9620222,Dolnośląskie
51.11524,17.0527101,Dolnośląskie
51.115348,15.9092239,Dolnośląskie
51.1172163,15.2952597,Dolnośląskie
51.117412,17.032796,Dolnośląskie
51.1179183,16.9456221,Dolnośląskie
51.1179704,15.287781,Dolnośląskie
51.1192792,16.9792054,Dolnośląskie
51.1199636,17.039414,Dolnośląskie
51.1209055,15.2764633,Dolnośląskie
51.122049,15.9150038,Dolnośląskie
51.1227314,16.9744599,Dolnośląskie
51.1231396,17.0520095,Dolnośląskie
51.1233087,16.9258316,Dolnośląskie
51.1243175,16.9874104,Dolnośląskie
51.127458,16.8824962,Dolnośląskie
51.1279844,16.9898515,Dolnośląskie
51.1287692,17.5379624,Dolnośląskie
51.1288169,15.9261975,Dolnośląskie
51.1292615,16.9701281,Dolnośląskie
51.1333661,16.9733249,Dolnośląskie
51.1374238,15.0125801,Dolnośląskie
51.1380154,16.9653497,Dolnośląskie
51.1381899,17.0733116,Dolnośląskie
51.140643,17.0232099,Dolnośląskie
51.1420637,17.1661605,Dolnośląskie
51.1447142,17.1377415,Dolnośląskie
51.1449411,16.8649904,Dolnośląskie
51.1462588,17.1340242,Dolnośląskie
51.1462878,16.8662433,Dolnośląskie
51.1493562,15.0059237,Dolnośląskie
51.1512366,17.0263958,Dolnośląskie
51.1522301,15.0171558,Dolnośląskie
51.1556408,17.1326953,Dolnośląskie
51.1559691,16.9224595,Dolnośląskie
51.157034,14.9997785,Dolnośląskie
51.1574359,15.0185529,Dolnośląskie
51.1609579,17.1206928,Dolnośląskie
51.1635329,16.5879674,Dolnośląskie
51.1685329,17.0254349,Dolnośląskie
51.1743397,17.1814752,Dolnośląskie
51.174751,16.1701043,Dolnośląskie
51.1862665,16.8320778,Dolnośląskie
51.1925433,16.129306,Dolnośląskie
51.1931618,15.3987932,Dolnośląskie
51.199595,16.213057,Dolnośląskie
51.1998618,16.1572846,Dolnośląskie
51.201831,16.1400403,Dolnośląskie
51.2025214,16.1596094,Dolnośląskie
51.2032914,17.3798951,Dolnośląskie
51.2041554,16.1801538,Dolnośląskie
51.2054464,16.1893951,Dolnośląskie
51.2077262,16.1513461,Dolnośląskie
51.2082305,17.3823237,Dolnośląskie
51.2090297,16.1818922,Dolnośląskie
51.2113134,17.3739919,Dolnośląskie
51.2127394,16.166245,Dolnośląskie
51.2149278,17.4027872,Dolnośląskie
51.216607,15.7250876,Dolnośląskie
51.2276535,17.0414976,Dolnośląskie
51.2489898,15.0427873,Dolnośląskie
51.2573493,15.5644268,Dolnośląskie
51.2597633,15.5904183,Dolnośląskie
51.2627956,15.5832132,Dolnośląskie
51.2635161,15.5750425,Dolnośląskie
51.2648353,15.5589521,Dolnośląskie
51.2672796,16.707357,Dolnośląskie
51.267753,15.9473643,Dolnośląskie
51.2701644,15.5611712,Dolnośląskie
51.2710209,17.3438623,Dolnośląskie
51.2713527,15.5569155,Dolnośląskie
51.2740661,15.9360861,Dolnośląskie
51.2748242,16.3647984,Dolnośląskie
51.2750675,16.7099581,Dolnośląskie
51.2890219,15.2064536,Dolnośląskie
51.2952969,16.909087,Dolnośląskie
51.3043184,17.7152272,Dolnośląskie
51.3047851,17.0592935,Dolnośląskie
51.3166332,17.1882228,Dolnośląskie
51.3173364,17.0618996,Dolnośląskie
51.3213569,17.7403145,Dolnośląskie
51.3330933,16.6587748,Dolnośląskie
51.3398504,16.6455625,Dolnośląskie
51.3616565,17.4699004,Dolnośląskie
51.3645406,16.9740047,Dolnośląskie
51.3689245,17.4653328,Dolnośląskie
51.383723,16.2114854,Dolnośląskie
51.3898515,16.220663,Dolnośląskie
51.3940645,16.2082323,Dolnośląskie
51.4000493,16.1879368,Dolnośląskie
51.4002905,16.209327,Dolnośląskie
51.400922,16.2000039,Dolnośląskie
51.4037928,17.6657426,Dolnośląskie
51.4043617,16.1721276,Dolnośląskie
51.4064172,16.1791135,Dolnośląskie
51.4111072,16.4206652,Dolnośląskie
51.4221704,15.9038703,Dolnośląskie
51.4700058,16.9129373,Dolnośląskie
51.4752376,15.3864466,Dolnośląskie
51.5012372,16.0647322,Dolnośląskie
51.5039044,16.0789863,Dolnośląskie
51.5063786,16.0638563,Dolnośląskie
51.5228249,17.2730983,Dolnośląskie
51.5256325,15.7836606,Dolnośląskie
51.5268882,17.2769294,Dolnośląskie
51.5709856,16.7083558,Dolnośląskie
51.5829822,15.9544257,Dolnośląskie
51.5866148,16.0374035,Dolnośląskie
51.6479816,16.0769874,Dolnośląskie
51.6482286,16.0992032,Dolnośląskie
51.6495883,16.109361,Dolnośląskie
51.6518511,16.0764292,Dolnośląskie
51.6541917,16.0691774,Dolnośląskie
51.654898,16.1135758,Dolnośląskie
51.6559507,16.0604608,Dolnośląskie
51.6581761,16.0949624,Dolnośląskie
51.6636512,16.0784926,Dolnośląskie
51.670835,16.5331752,Dolnośląskie
51.6758948,16.0971543,Dolnośląskie
52.403206,19.0305021,Kujawsko-pomorskie
52.4197179,18.7616061,Kujawsko-pomorskie
52.5434928,18.8382309,Kujawsko-pomorskie
52.5496753,18.4942731,Kujawsko-pomorskie
52.6070066,18.9021336,Kujawsko-pomorskie
52.6177936,19.0262109,Kujawsko-pomorskie
52.6295975,18.7244363,Kujawsko-pomorskie
52.6307594,18.5300459,Kujawsko-pomorskie
52.6395626,19.0443491,Kujawsko-pomorskie
52.6459411,19.0570896,Kujawsko-pomorskie
52.6488772,19.0911075,Kujawsko-pomorskie
52.6508544,17.959291,Kujawsko-pomorskie
52.6512132,19.087396,Kujawsko-pomorskie
52.6607511,17.9501394,Kujawsko-pomorskie
52.6620263,19.0419493,Kujawsko-pomorskie
52.662599,19.0540448,Kujawsko-pomorskie
52.6701509,19.0373922,Kujawsko-pomorskie
52.6739642,18.3326665,Kujawsko-pomorskie
52.753641,18.1083172,Kujawsko-pomorskie
52.7551087,18.6261288,Kujawsko-pomorskie
52.7561792,17.4899018,Kujawsko-pomorskie
52.7570412,17.4844221,Kujawsko-pomorskie
52.7774643,18.2539621,Kujawsko-pomorskie
52.7807991,18.2433407,Kujawsko-pomorskie
52.7872513,18.2630186,Kujawsko-pomorskie
52.7929073,18.2548211,Kujawsko-pomorskie
52.7963091,18.2661533,Kujawsko-pomorskie
52.7987055,18.2463296,Kujawsko-pomorskie
52.7999905,18.0846331,Kujawsko-pomorskie
52.8035886,18.2700024,Kujawsko-pomorskie
52.8382433,19.1724106,Kujawsko-pomorskie
52.8472917,17.7334012,Kujawsko-pomorskie
52.8492227,17.7189976,Kujawsko-pomorskie
52.8493566,19.1747485,Kujawsko-pomorskie
52.8582772,17.9412295,Kujawsko-pomorskie
52.8706467,19.3642282,Kujawsko-pomorskie
52.8707668,18.7828199,Kujawsko-pomorskie
52.8710706,18.7007086,Kujawsko-pomorskie
52.8766795,18.7880487,Kujawsko-pomorskie
52.8914855,18.1535253,Kujawsko-pomorskie
52.8954008,18.4060442,Kujawsko-pomorskie
52.9133389,19.1187037,Kujawsko-pomorskie
52.948347,18.9379258,Kujawsko-pomorskie
52.9526133,17.9117915,Kujawsko-pomorskie
52.9825579,18.5735066,Kujawsko-pomorskie
52.9914633,17.4827996,Kujawsko-pomorskie
52.9924311,18.6304632,Kujawsko-pomorskie
52.9956694,18.60279,Kujawsko-pomorskie
53.0032986,18.6999725,Kujawsko-pomorskie
53.0058062,17.7288681,Kujawsko-pomorskie
53.0106828,18.6070968,Kujawsko-pomorskie
53.0117896,18.5787749,Kujawsko-pomorskie
53.0118171,18.6096439,Kujawsko-pomorskie
53.0150386,18.5747399,Kujawsko-pomorskie
53.0155123,18.6224441,Kujawsko-pomorskie
53.0187373,18.6801065,Kujawsko-pomorskie
53.0200694,18.5969654,Kujawsko-pomorskie
53.0208938,18.61564,Kujawsko-pomorskie
53.0242838,18.6188683,Kujawsko-pomorskie
53.027281,18.6969503,Kujawsko-pomorskie
53.0277874,18.6804575,Kujawsko-pomorskie
53.0283378,18.6725212,Kujawsko-pomorskie
53.0283936,18.6065113,Kujawsko-pomorskie
53.0284445,18.6921472,Kujawsko-pomorskie
53.0288427,18.6622619,Kujawsko-pomorskie
53.0310705,18.0182389,Kujawsko-pomorskie
53.0318194,18.5890903,Kujawsko-pomorskie
53.038553,18.5841163,Kujawsko-pomorskie
53.0388489,18.6007311,Kujawsko-pomorskie
53.0473539,18.7004234,Kujawsko-pomorskie
53.0605128,18.7232392,Kujawsko-pomorskie
53.0650748,19.4318877,Kujawsko-pomorskie
53.0655431,19.4133153,Kujawsko-pomorskie
53.0724799,19.3961547,Kujawsko-pomorskie
53.0773144,18.2241262,Kujawsko-pomorskie
53.0867328,18.6297249,Kujawsko-pomorskie
53.0952079,18.3290912,Kujawsko-pomorskie
53.1001876,17.9205249,Kujawsko-pomorskie
53.1044189,18.0446742,Kujawsko-pomorskie
53.1048692,19.0627466,Kujawsko-pomorskie
53.1070988,18.0397222,Kujawsko-pomorskie
53.1074409,17.9890797,Kujawsko-pomorskie
53.1117644,18.0075167,Kujawsko-pomorskie
53.1132843,18.0208135,Kujawsko-pomorskie
53.1138863,17.9849874,Kujawsko-pomorskie
53.1142218,17.9688674,Kujawsko-pomorskie
53.121242,17.9908778,Kujawsko-pomorskie
53.1215581,18.0380516,Kujawsko-pomorskie
53.1222453,18.0008503,Kujawsko-pomorskie
53.1240789,18.0563381,Kujawsko-pomorskie
53.1244943,17.8469173,Kujawsko-pomorskie
53.1267867,18.0450072,Kujawsko-pomorskie
53.1279706,18.021888,Kujawsko-pomorskie
53.1286698,17.9992611,Kujawsko-pomorskie
53.1286761,17.9808026,Kujawsko-pomorskie
53.129916,18.0387189,Kujawsko-pomorskie
53.1329207,17.9927589,Kujawsko-pomorskie
53.1352653,18.0096889,Kujawsko-pomorskie
53.136629,18.0168978,Kujawsko-pomorskie
53.1370056,17.9571911,Kujawsko-pomorskie
53.1382458,17.5989186,Kujawsko-pomorskie
53.1390804,17.6095826,Kujawsko-pomorskie
53.1390847,18.0242001,Kujawsko-pomorskie
53.1411088,17.9620988,Kujawsko-pomorskie
53.1412029,18.135505,Kujawsko-pomorskie
53.1480628,18.1701673,Kujawsko-pomorskie
53.1480926,18.1704613,Kujawsko-pomorskie
53.152093,17.9072877,Kujawsko-pomorskie
53.1524223,18.1455606,Kujawsko-pomorskie
53.1565739,18.1566084,Kujawsko-pomorskie
53.1578795,18.1626574,Kujawsko-pomorskie
53.1581699,17.4531506,Kujawsko-pomorskie
53.1591772,17.9119984,Kujawsko-pomorskie
53.1668308,18.1647382,Kujawsko-pomorskie
53.1776457,18.0599744,Kujawsko-pomorskie
53.1850888,18.6053433,Kujawsko-pomorskie
53.1916338,18.6127563,Kujawsko-pomorskie
53.1929859,19.6430898,Kujawsko-pomorskie
53.2409605,17.6044987,Kujawsko-pomorskie
53.2525959,19.4015149,Kujawsko-pomorskie
53.259915,19.3890082,Kujawsko-pomorskie
53.2632146,19.4017389,Kujawsko-pomorskie
53.2655701,18.1595445,Kujawsko-pomorskie
53.2714799,18.951589,Kujawsko-pomorskie
53.2852891,18.943361,Kujawsko-pomorskie
53.2938281,18.6965113,Kujawsko-pomorskie
53.3124233,17.9741152,Kujawsko-pomorskie
53.3309246,18.2067779,Kujawsko-pomorskie
53.3336228,19.3729014,Kujawsko-pomorskie
53.347621,18.4430369,Kujawsko-pomorskie
53.3493729,18.4252095,Kujawsko-pomorskie
53.3595377,17.4900545,Kujawsko-pomorskie
53.3826586,18.9401098,Kujawsko-pomorskie
53.3911345,19.1568542,Kujawsko-pomorskie
53.4031583,18.4088253,Kujawsko-pomorskie
53.4051689,18.433929,Kujawsko-pomorskie
53.4078922,18.4404352,Kujawsko-pomorskie
53.4128873,18.4523492,Kujawsko-pomorskie
53.4281377,18.724539,Kujawsko-pomorskie
53.4471382,18.725917,Kujawsko-pomorskie
53.4630368,18.7321787,Kujawsko-pomorskie
53.4659509,18.7284335,Kujawsko-pomorskie
53.4670748,18.7744796,Kujawsko-pomorskie
53.4716569,18.7450739,Kujawsko-pomorskie
53.4800079,18.7466814,Kujawsko-pomorskie
53.4824808,18.7610309,Kujawsko-pomorskie
53.4837972,18.7515332,Kujawsko-pomorskie
53.4911339,18.7816547,Kujawsko-pomorskie
53.5011263,18.7689039,Kujawsko-pomorskie
53.5033205,18.7997226,Kujawsko-pomorskie
53.5064445,18.8310819,Kujawsko-pomorskie
53.5863731,17.8746306,Kujawsko-pomorskie
53.5891524,18.6325542,Kujawsko-pomorskie
53.5895295,17.860493,Kujawsko-pomorskie
53.5949955,18.3468959,Kujawsko-pomorskie
53.6452227,18.7243779,Kujawsko-pomorskie
53.6483053,18.7264424,Kujawsko-pomorskie
53.7027405,18.1689538,Kujawsko-pomorskie
50.966644,19.4632317,Łódzkie
51.0555486,19.4493417,Łódzkie
51.0705736,19.4517452,Łódzkie
51.073503,19.434741,Łódzkie
51.0736026,19.411362,Łódzkie
51.0746341,19.4463134,Łódzkie
51.0900271,19.8718682,Łódzkie
51.1211885,18.8883738,Łódzkie
51.1461577,19.0000045,Łódzkie
51.1675796,19.4869921,Łódzkie
51.1753209,18.4683589,Łódzkie
51.1882697,19.2024916,Łódzkie
51.1911066,19.8560609,Łódzkie
51.2159135,18.5812856,Łódzkie
51.2201485,19.5963118,Łódzkie
51.2249262,18.5619828,Łódzkie
51.2671701,18.4483018,Łódzkie
51.2822123,18.7936159,Łódzkie
51.2953784,18.1612668,Łódzkie
51.297297,18.1471246,Łódzkie
51.2978937,19.6383536,Łódzkie
51.3288709,19.1075825,Łódzkie
51.3451645,19.5837277,Łódzkie
51.3547413,19.3555308,Łódzkie
51.3593383,19.870429,Łódzkie
51.3615615,19.374933,Łódzkie
51.3621527,19.3674143,Łódzkie
51.3641777,19.3738732,Łódzkie
51.3670184,19.3785623,Łódzkie
51.3686877,19.3683165,Łódzkie
51.3753227,20.2679499,Łódzkie
51.3780765,20.2823844,Łódzkie
51.4013539,19.6728623,Łódzkie
51.4043539,19.7209751,Łódzkie
51.4050471,19.6883552,Łódzkie
51.4060763,19.6815705,Łódzkie
51.4073636,19.6921834,Łódzkie
51.4075465,19.6654998,Łódzkie
51.4091944,19.6770095,Łódzkie
51.4094809,19.6947984,Łódzkie
51.4112857,19.6694227,Łódzkie
51.4120761,19.7066163,Łódzkie
51.4170169,19.6744388,Łódzkie
51.4186383,18.6098051,Łódzkie
51.4505584,20.4752311,Łódzkie
51.4646663,19.2180125,Łódzkie
51.4977189,19.709882,Łódzkie
51.5217264,20.0240322,Łódzkie
51.5225246,20.0166252,Łódzkie
51.528293,20.0365939,Łódzkie
51.5337112,20.0008659,Łódzkie
51.5342274,20.0122643,Łódzkie
51.5454814,20.0064492,Łódzkie
51.583827,18.7097072,Łódzkie
51.5887352,18.7370306,Łódzkie
51.5907344,18.7254961,Łódzkie
51.5924131,19.1578345,Łódzkie
51.59333,18.93108,Łódzkie
51.5946956,18.7313308,Łódzkie
51.5994591,18.9384317,Łódzkie
51.6012975,18.9569303,Łódzkie
51.6015208,18.7845388,Łódzkie
51.6066174,18.9298512,Łódzkie
51.6106078,19.9263009,Łódzkie
51.6463888,19.4932399,Łódzkie
51.6512449,18.4433281,Łódzkie
51.6522386,19.3796569,Łódzkie
51.6572441,19.3701339,Łódzkie
51.659977,19.3397553,Łódzkie
51.6620085,19.3294446,Łódzkie
51.6622322,19.3737394,Łódzkie
51.6659529,19.7760773,Łódzkie
51.6699339,19.3524128,Łódzkie
51.6822904,19.4033737,Łódzkie
51.6911911,18.9819314,Łódzkie
51.6913162,18.9817788,Łódzkie
51.7036813,19.4116599,Łódzkie
51.7095306,19.4389015,Łódzkie
51.7104916,18.6224048,Łódzkie
51.7105155,19.4794213,Łódzkie
51.7166439,19.4742719,Łódzkie
51.7185341,19.4956058,Łódzkie
51.7250869,19.4425729,Łódzkie
51.7272665,19.6384905,Łódzkie
51.729508,19.5053885,Łódzkie
51.7322331,19.4640276,Łódzkie
51.7354812,19.4534862,Łódzkie
51.737267,19.477145,Łódzkie
51.7375928,19.3899823,Łódzkie
51.7384133,19.4270475,Łódzkie
51.7390668,19.5023077,Łódzkie
51.7391356,19.4660411,Łódzkie
51.7396585,19.5694877,Łódzkie
51.7425356,19.6100133,Łódzkie
51.7431375,19.8274343,Łódzkie
51.7436585,19.4887306,Łódzkie
51.7441901,19.8051745,Łódzkie
51.7445071,19.4039296,Łódzkie
51.744711,19.470023,Łódzkie
51.745858,19.324882,Łódzkie
51.7460065,19.5657708,Łódzkie
51.7485729,19.3840616,Łódzkie
51.7493018,19.4827816,Łódzkie
51.749722,19.3229117,Łódzkie
51.7501754,19.4131234,Łódzkie
51.7513478,19.3278526,Łódzkie
51.7527424,19.538776,Łódzkie
51.753561,19.5298226,Łódzkie
51.7575384,19.5439677,Łódzkie
51.7576894,19.4555289,Łódzkie
51.7596511,20.2424149,Łódzkie
51.7601009,19.4611438,Łódzkie
51.7611386,19.5219538,Łódzkie
51.7637052,20.2562962,Łódzkie
51.7637492,19.4407108,Łódzkie
51.765502,19.458308,Łódzkie
51.7702035,19.4464153,Łódzkie
51.7734388,20.2608978,Łódzkie
51.7748926,19.5233804,Łódzkie
51.7783745,19.4497288,Łódzkie
51.778777,19.4693564,Łódzkie
51.7789739,19.4901347,Łódzkie
51.7797501,19.390957,Łódzkie
51.7850435,19.4536225,Łódzkie
51.7889215,19.3915401,Łódzkie
51.789747,19.4504841,Łódzkie
51.7917712,19.4536587,Łódzkie
51.7922402,19.5899222,Łódzkie
51.7924825,19.4388915,Łódzkie
51.7927508,19.4080949,Łódzkie
51.7959867,19.4580689,Łódzkie
51.7975989,19.5152676,Łódzkie
51.8001274,19.7472623,Łódzkie
51.8006752,19.3769308,Łódzkie
51.8017772,19.7563011,Łódzkie
51.80616,19.4389021,Łódzkie
51.8070209,19.4734389,Łódzkie
51.8096643,20.474585,Łódzkie
51.8139393,19.9652155,Łódzkie
51.8142338,19.3205708,Łódzkie
51.8170511,19.4405597,Łódzkie
51.8242581,19.4399439,Łódzkie
51.8458693,19.4160911,Łódzkie
51.8541365,19.4159391,Łódzkie
51.8550627,19.3913257,Łódzkie
51.8570882,19.4069796,Łódzkie
51.8628174,19.3985082,Łódzkie
51.871431,19.4093061,Łódzkie
51.8999226,18.9627423,Łódzkie
51.9027199,19.6073601,Łódzkie
51.9470995,20.1541067,Łódzkie
51.9555529,19.7291252,Łódzkie
51.9559788,20.1544581,Łódzkie
51.9564209,20.1474038,Łódzkie
51.9582373,19.7127165,Łódzkie
51.9587834,19.2992063,Łódzkie
51.9589306,19.289102,Łódzkie
51.973269,18.7967223,Łódzkie
51.9830287,20.2131928,Łódzkie
52.0532921,19.1909833,Łódzkie
52.0577276,19.205549,Łódzkie
52.0694901,19.4780948,Łódzkie
52.0967298,19.9341585,Łódzkie
52.1058537,19.9148448,Łódzkie
52.107925,19.9534554,Łódzkie
52.127664,19.0105429,Łódzkie
52.21482,19.3785355,Łódzkie
52.2235558,20.0159078,Łódzkie
52.2297699,19.3705141,Łódzkie
52.2311526,19.3657588,Łódzkie
52.2329087,19.3510891,Łódzkie
52.2369205,19.6275201,Łódzkie
52.2568729,19.1699303,Łódzkie
50.2826159,23.5780229,Lubelskie
50.3669852,22.7388553,Lubelskie
50.4348637,23.4190177,Lubelskie
50.449712,23.4136685,Lubelskie
50.4631478,23.4197505,Lubelskie
50.4863303,23.0454892,Lubelskie
50.5244664,22.7113028,Lubelskie
50.5329039,22.7090799,Lubelskie
50.5340009,23.7289664,Lubelskie
50.5413663,22.7238464,Lubelskie
50.5442735,23.218024,Lubelskie
50.5857312,24.0390885,Lubelskie
50.6098793,22.962489,Lubelskie
50.6210159,23.7190782,Lubelskie
50.6639994,22.6730234,Lubelskie
50.6941784,22.9809073,Lubelskie
50.7053962,22.4125738,Lubelskie
50.706759,23.2598525,Lubelskie
50.7082148,23.2820034,Lubelskie
50.7090111,22.4196615,Lubelskie
50.7099879,22.4075961,Lubelskie
50.7141824,23.2805574,Lubelskie
50.7143294,23.2720455,Lubelskie
50.716674,23.2342466,Lubelskie
50.7190918,23.2860162,Lubelskie
50.7193696,23.2736482,Lubelskie
50.7220612,23.2595418,Lubelskie
50.7398154,23.2514353,Lubelskie
50.7491646,22.3387187,Lubelskie
50.7958802,23.9023662,Lubelskie
50.8863985,21.8504414,Lubelskie
50.8904719,23.1566365,Lubelskie
50.9096852,22.8373327,Lubelskie
50.9200281,23.546373,Lubelskie
50.9298565,22.2286105,Lubelskie
50.931293,22.2250959,Lubelskie
50.9540886,22.3877575,Lubelskie
50.9634363,22.1793317,Lubelskie
50.9638696,22.1680605,Lubelskie
50.9835687,23.1677265,Lubelskie
50.9892492,23.1813238,Lubelskie
50.996067,23.1429911,Lubelskie
51.0136158,22.5335519,Lubelskie
51.118226,23.2472288,Lubelskie
51.1195876,22.388968,Lubelskie
51.1250915,23.4689091,Lubelskie
51.1259717,23.4814564,Lubelskie
51.1273907,23.4825423,Lubelskie
51.1303852,23.4747141,Lubelskie
51.1308909,23.4641338,Lubelskie
51.1353502,22.9979643,Lubelskie
51.1389973,22.8435462,Lubelskie
51.1405942,23.4929042,Lubelskie
51.1444729,23.4405761,Lubelskie
